,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
104,104,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-02,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
105,105,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-02,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
106,106,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-02,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
107,107,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-02,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
108,108,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-03,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
109,109,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-03,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
110,110,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-03,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
111,111,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-03,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
112,112,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-03,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
113,113,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-03,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
114,114,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-04,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
115,115,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-04,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
116,116,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-04,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
117,117,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-04,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
118,118,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-04,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
119,119,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-04,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
120,120,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-05,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
121,121,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-05,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
122,122,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-05,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
123,123,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-05,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
124,124,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-05,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
125,125,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-05,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
126,126,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-06,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
127,127,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-06,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
128,128,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-06,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
129,129,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-06,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
130,130,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-06,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
131,131,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-06,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
132,132,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-07,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
133,133,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-07,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
134,134,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-07,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
135,135,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-07,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
136,136,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-07,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
137,137,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-07,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
138,138,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-08,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
139,139,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-08,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
