longitude,latitude,vei_nro_gestor,direcao,velocidade,inicio_viagem,linha,nomeLinha,nomeItinerario,comunicacao
-43.531708,-23.011982,47006,2,47,2022-08-04 09:47:48,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:18
-43.59895,-22.99176,12736,6,10,2022-08-04 09:56:02,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:15
-43.457632,-23.012538,12730,1,16,2022-08-04 09:35:35,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:30
-43.364857,-23.001013,90006,5,23,2022-08-04 09:22:15,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:14
-43.614782,-22.971545,86863,3,51,2022-08-04 09:46:28,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:26
-43.31378,-23.006528,13401,6,0,2022-08-04 09:53:00,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:23
-43.349687,-22.89496,90005,4,0,2022-08-04 10:01:24,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI VOLTA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:06:32
-43.68436,-22.9178,12721,7,4,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:32
-43.374433,-22.951912,12711,0,31,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:06:32
-43.285752,-22.838017,12734,2,0,2022-08-04 05:48:30,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:37
-43.390965,-22.948397,13424,2,33,2022-08-04 09:44:18,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:06:37
-43.447,-23.00948,47010,1,34,2022-08-04 06:40:29,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:32
-43.381907,-23.000415,12739,1,58,2022-08-04 08:52:19,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:28
-43.465273,-23.013887,12720,5,53,2022-08-04 09:50:09,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:34
-43.496505,-23.02107,47029,2,30,2022-08-04 09:43:05,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:39
-43.324408,-23.003053,13410,6,26,2022-08-04 05:13:07,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:31
-43.399373,-22.884273,30525,6,5,2022-08-04 09:48:10,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:38
-43.366282,-23.001095,47020,4,16,2022-08-04 06:57:58,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:06:26
-43.239867,-22.839437,13404,6,0,2022-08-04 08:49:50,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:06:11
-43.360675,-22.914302,44705,0,39,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 10:06:16
-43.36546,-23.000852,12702,4,0,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:32
-43.401437,-23.000193,86861,1,14,2022-08-04 07:53:04,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:32
-43.365903,-23.000897,12728,6,0,2022-08-04 08:44:00,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:22
-43.405468,-22.976742,30508,3,0,2022-08-04 09:13:51,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:06:37
-43.367522,-23.000822,47008,7,0,2022-08-04 10:03:04,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:38
-43.395762,-22.932692,47011,0,61,2022-08-04 09:35:28,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:06:37
-43.317248,-23.00631,47032,0,0,2022-08-04 09:52:29,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:20
-43.559787,-23.005008,50309,2,60,2022-08-04 09:25:19,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:06:37
-43.313225,-23.006742,86809,6,0,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:38
-43.559118,-23.005283,13409,2,23,2022-08-04 09:44:59,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:10
-43.320235,-23.004905,30537,6,47,2022-08-04 10:04:05,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:06:27
-43.676028,-22.928792,86878,2,43,2022-08-04 09:30:14,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:32
-43.239842,-22.839662,13404,6,0,2022-08-04 08:49:50,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:06:42
-43.367973,-22.998803,13413,1,43,2022-08-04 09:25:44,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:06:42
-43.67367,-22.930763,86878,2,21,2022-08-04 09:30:14,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:42
-43.396727,-23.000152,47023,6,0,2022-08-04 09:42:18,13,MATO ALTO X ALVORADA (EXPRESSO),ITI VOLTA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:07:08
-43.39991,-23.000253,86859,2,12,2022-08-04 09:07:23,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:58
-43.380318,-23.000338,86842,5,50,2022-08-04 09:52:08,19,PINGO DAGUA X SALVADOR ALLENDE (EXPRESSO),Iti Default,2022-08-04 10:07:03
-43.3363,-22.872903,12713,2,0,2022-08-04 09:13:02,46,PENHA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 10:07:03
-43.495495,-23.021183,47029,1,32,2022-08-04 09:43:05,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:40
-43.401118,-22.972023,13407,6,0,2022-08-04 08:55:20,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:07:09
-43.333772,-23.000813,13414,2,38,2022-08-04 09:12:49,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:08
-43.349848,-22.895033,90005,4,15,2022-08-04 10:01:24,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI VOLTA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:07:03
-43.317255,-23.006218,47032,0,0,2022-08-04 09:52:29,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:51
-43.399878,-22.883775,47002,4,30,2022-08-04 09:13:41,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:10
-43.327953,-23.0016,13410,6,59,2022-08-04 05:13:07,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:01
-43.612893,-22.973783,86863,3,59,2022-08-04 09:46:28,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:46
-43.4097,-22.866357,47021,5,53,2022-08-04 09:53:49,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:07:09
-43.386825,-22.959305,30531,5,42,2022-08-04 09:03:44,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:07
-43.430107,-23.000293,13412,5,25,2022-08-04 09:50:56,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),Iti Default,2022-08-04 10:06:55
-43.340228,-22.879098,30521,2,8,2022-08-04 09:13:38,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:06:57
-43.305438,-22.847628,12701,5,30,2022-08-04 05:21:17,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:04
-43.389797,-22.951295000000002,13424,3,48,2022-08-04 09:44:18,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:07:11
-43.36727,-23.000675,30504,6,0,2022-08-04 09:19:12,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:00
-43.457698,-23.01241,12730,1,0,2022-08-04 09:35:35,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:07:00
-43.683327,-22.917928,30529,1,4,2022-08-04 09:21:15,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:03
-43.33854,-22.87914,30532,2,0,2022-08-04 09:20:49,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI IDA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:06:43
-43.48289,-23.018785,86875,4,9,2022-08-04 09:40:04,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:58
-43.396698,-22.920392,13428,4,56,2022-08-04 08:16:44,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:55
-43.648585,-22.961938,47001,7,48,2022-08-04 09:09:56,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:57
-43.399557,-22.884317,30525,6,0,2022-08-04 09:48:10,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:08
-43.597218,-22.993422,50302,0,0,2022-08-04 06:35:55,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:44
-43.623692,-22.96886,86814,5,53,2022-08-04 09:28:06,12,PINGO DAGUA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 10:07:08
-43.374078,-22.951715,90007,0,56,2022-08-04 09:39:53,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:07:08
-43.377308,-23.000382,12739,1,54,2022-08-04 08:52:19,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:06:59
-43.366255,-23.00066,12717,7,0,2022-08-04 08:28:10,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:06
-43.367833,-23.001083,12728,5,29,2022-08-04 08:44:00,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:52
-43.423308,-23.002843,13405,1,58,2022-08-04 09:36:39,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:07:06
-43.3682,-23.000668,47020,0,19,2022-08-04 06:57:58,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:06:56
-43.323847,-22.855348,12715,1,42,2022-08-04 09:58:37,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:06:47
-43.64709,-22.965145,86874,2,17,2022-08-04 09:44:42,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:06
-43.383445,-23.000363,47028,6,0,2022-08-04 08:45:24,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:53
-43.389115,-23.000437,86853,2,32,2022-08-04 09:08:55,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:58
-43.313225,-23.006742,86809,6,0,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:08
-43.365133,-23.000913,12709,3,0,2022-08-04 08:33:21,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:47
-43.276897,-22.841478,12725,3,0,2022-08-04 10:04:20,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:45
-43.257458,-22.857565,12712,5,18,2022-08-04 09:46:26,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:07:08
-43.391803,-22.96544,13403,7,0,2022-08-04 09:15:35,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI IDA - 22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:07:05
-43.312703,-23.00677,86836,0,0,2022-08-04 08:49:52,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:50
-43.442862,-23.008165,12729,0,0,2022-08-04 09:08:23,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:02
-43.346985,-23.000367,13422,5,33,2022-08-04 09:55:03,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:07:02
-43.312477,-23.005918,30542,7,0,2022-08-04 09:47:34,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI VOLTA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:07:00
-43.365385,-23.000932,12702,4,0,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:04
-43.371778,-23.000265,86879,1,60,2022-08-04 08:42:05,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:59
-43.365944999999996,-23.00023,30514,2,27,2022-08-04 09:45:54,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:06:51
-43.372743,-22.949142,12711,0,22,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:07:09
-43.366147,-23.000652,90001,6,0,2022-08-04 05:58:56,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:44
-43.31242,-23.006857,47009,4,0,2022-08-04 06:11:09,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:42
-43.395787,-22.932848,47011,0,60,2022-08-04 09:35:28,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:06:37
-43.360287,-22.911055,44705,0,45,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 10:06:47
-43.440487,-23.008567,13402,1,0,2022-08-04 09:18:44,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:06:54
-43.554848,-23.006197,50309,2,58,2022-08-04 09:25:19,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:07:07
-43.684305,-22.917722,12721,7,0,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:02
-43.336202,-22.87846,30524,6,0,2022-08-04 06:44:57,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:44
-43.523365,-23.015788,30519,5,44,2022-08-04 07:22:15,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:07:04
-43.486122,-23.019,30523,6,19,2022-08-04 09:41:47,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:07:08
-43.44056,-23.008517,47022,1,0,2022-08-04 09:52:12,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:06:45
-43.335888,-22.876835,12731,4,43,2022-08-04 09:39:48,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:51
-43.299062,-22.841487,12703,5,0,2022-08-04 09:21:15,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:07:06
-43.366383,-23.000713,30506,6,0,2022-08-04 05:23:23,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI IDA - 22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:07:05
-43.48624,-23.01948,44731,2,6,2022-08-04 09:48:30,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:07:05
-43.284682,-22.838358,12734,2,20,2022-08-04 05:48:30,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:08
-43.37342,-22.930232,13421,3,30,2022-08-04 08:22:27,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:58
-43.367885,-23.001253,90006,6,38,2022-08-04 09:22:15,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:44
-43.346328,-22.889115,13427,0,0,2022-08-04 08:55:52,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:06:47
-43.562757,-23.004162,86840,6,46,2022-08-04 09:19:47,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:47
-43.367263,-23.000823,13408,2,0,2022-08-04 07:50:51,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:43
-43.390427,-22.964087,27173,3,44,2022-08-04 07:52:23,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI VOLTA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:07:09
-43.44025,-23.008598,30533,0,0,2022-08-04 06:06:14,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:06:43
-43.324545,-23.002952,30537,6,8,2022-08-04 10:04:05,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI VOLTA -  22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:06:52
-43.371242,-22.973395,90003,6,26,2022-08-04 09:56:46,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:10
-43.313992,-23.006445,13401,6,0,2022-08-04 09:53:00,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:06:53
-43.365062,-23.000678,30511,3,0,2022-08-04 05:42:36,22,TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),ITI IDA - 22 TERMINAL ALVORADA X TERMINAL JARDIM OCEÂNICO (PARADOR),2022-08-04 10:07:02
-43.400132,-23.000247,86861,1,10,2022-08-04 07:53:04,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:07:03
-43.382258,-22.973165,47017,1,26,2022-08-04 08:14:11,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI VOLTA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:06:46
-43.519612,-23.015828,47006,2,58,2022-08-04 09:47:48,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:06:48
-43.598975,-22.991743,12736,6,0,2022-08-04 09:56:02,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:46
-43.405468,-22.976742,30508,3,0,2022-08-04 09:13:51,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:07:07
-43.434848,-23.004617,30509,1,47,2022-08-04 09:52:40,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:06:48
-43.365735,-23.000568,47014,3,0,2022-08-04 10:03:31,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:07:05
-43.367842,-23.000667,13425,2,0,2022-08-04 10:04:24,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:08
-43.336453,-22.87782,30536,7,0,2022-08-04 09:54:40,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:07:08
-43.558217,-23.005292,13409,0,28,2022-08-04 09:44:59,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:06:58
-43.239557,-22.839917,12716,1,0,2022-08-04 09:01:41,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:06:43
-43.31242,-23.006857,47009,4,0,2022-08-04 06:11:09,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:07:12
-43.3956,-22.92821,47011,7,57,2022-08-04 09:35:28,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:07:08
-43.44025,-23.008598,30533,0,0,2022-08-04 06:06:14,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:07:13
-43.349995,-22.89496,12738,4,28,2022-08-04 09:55:37,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:06:06
-43.383638,-23.000422,47028,6,0,2022-08-04 08:45:24,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:07:24
-43.486158,-23.01951,44731,2,0,2022-08-04 09:48:30,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:07:35
-43.282258,-22.839822,12734,2,25,2022-08-04 05:48:30,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:07:38
